CustomerID,City,OnlineCommunication,AutomaticRefill,DoorstepDelivery,PreferredDeliveryDay,OrderQuantity,EmailType,MailOpened,MailClicked,CustomMails,CustomMail_Open,CustomMail_No,MailClicked_Open,MailClicked_No,MonthOfRegistration,MonthOfemail,YearOfRegistration,YearOfemail,Date_of_Registration,Date_of_email,RetentionPotential
C28075,CITY4,0,0,0,Monday,5873,WelcomeEmail,yes,NotApplicable,46,24,22,3,43,3,3,2011,2011,6,6,Low
C28086,CITY4,0,0,0,Thursday,96,WelcomeEmail,yes,NotApplicable,44,11,33,3,41,5,5,2017,2017,16,16,Low
C28088,CITY2,1,0,0,Tuesday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2017,2017,25,25,Low
C28100,CITY4,1,0,0,Friday,101,WelcomeEmail,yes,NotApplicable,37,6,31,5,32,10,10,2013,2013,10,10,Low
C28101,CITY3,1,0,0,Monday,103,WelcomeEmail,yes,NotApplicable,36,15,21,5,31,10,10,2017,2017,19,19,Medium
C28107,CITY2,0,0,0,Monday,111,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2016,2016,29,29,Low
C28113,CITY2,1,0,0,Monday,1818,WelcomeEmail,yes,NotApplicable,50,10,40,5,45,9,9,2013,2013,17,17,Low
C28121,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,38,4,34,0,38,11,11,2017,2017,10,10,Low
C28128,CITY3,1,0,0,Monday,1,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,20,20,Medium
C28131,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,18,18,Low
C28132,CITY3,1,0,0,Saturday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,18,18,Medium
C28133,CITY2,1,0,0,Thursday,30,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,20,20,Low
C28148,CITY3,0,0,0,Wednesday,89,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2012,2012,10,10,Medium
C28149,CITY2,1,0,0,Tuesday,113,WelcomeEmail,yes,NotApplicable,8,2,6,2,6,1,1,2018,2018,14,14,Low
C28172,CITY4,1,0,0,Wednesday,54,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,22,22,Low
C28180,CITY3,1,0,1,Friday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,26,26,Medium
C28183,CITY3,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,7,7,Medium
C28190,CITY2,0,0,0,Monday,584,WelcomeEmail,yes,NotApplicable,34,26,8,1,33,8,8,2012,2012,28,28,Low
C28196,CITY2,0,0,0,Thursday,181,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2015,2015,5,5,Low
C28199,CITY3,1,0,0,Saturday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,21,21,Medium
C28201,CITY1,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,18,18,Medium
C28206,CITY4,0,0,0,Wednesday,464,WelcomeEmail,yes,NotApplicable,2,0,2,0,2,9,9,2013,2013,18,18,Low
C28211,CITY2,0,0,0,Monday,219,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,3,3,2012,2012,18,18,Low
C28218,CITY4,0,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,1,1,0,1,0,3,3,2013,2013,24,24,Low
C28219,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,29,29,Low
C28226,CITY4,0,0,0,Monday,646,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2011,2011,26,26,Low
C28228,CITY2,0,0,0,Tuesday,80,WelcomeEmail,yes,NotApplicable,36,4,32,0,36,4,4,2013,2013,13,13,Low
C28235,CITY4,1,0,0,Wednesday,81,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2013,2013,14,14,Low
C28239,CITY3,0,0,0,Sunday,97,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2012,2012,8,8,Medium
C28245,CITY1,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,18,7,11,2,16,10,10,2013,2013,24,24,Medium
C28251,CITY2,0,0,0,Friday,4,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2009,2009,10,10,Low
C28257,CITY2,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,15,15,Low
C28260,CITY2,0,0,0,Monday,979,WelcomeEmail,yes,NotApplicable,48,6,42,1,47,9,9,2011,2011,12,12,Low
C28270,CITY4,0,0,0,Wednesday,31,WelcomeEmail,yes,NotApplicable,45,6,39,0,45,7,7,2011,2011,12,12,Low
C28273,CITY4,0,0,0,Thursday,137,WelcomeEmail,yes,NotApplicable,44,4,40,1,43,5,5,2011,2011,16,16,Low
C28277,CITY4,0,0,0,Monday,124,WelcomeEmail,yes,NotApplicable,47,4,43,0,47,8,8,2011,2011,17,17,Low
C28281,CITY4,0,0,0,Wednesday,67,WelcomeEmail,yes,NotApplicable,40,11,29,1,39,5,5,2013,2013,12,12,Low
C28282,CITY3,1,0,0,Monday,91,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,9,9,Medium
C28294,CITY2,0,0,0,Tuesday,331,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2009,2009,1,1,Low
C28301,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,12,12,Low
C28302,CITY2,0,0,0,Tuesday,48,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2010,2010,10,10,Low
C28308,CITY1,1,0,0,Thursday,42,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,16,16,Medium
C28314,CITY4,1,0,0,Wednesday,117,WelcomeEmail,yes,NotApplicable,36,4,32,4,32,10,10,2017,2017,6,6,Low
C28317,CITY4,1,0,0,Monday,1252,WelcomeEmail,yes,NotApplicable,55,22,33,2,53,3,3,2012,2012,29,29,Low
C28325,CITY2,1,0,0,Friday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,20,20,Low
C28329,CITY2,0,0,0,Wednesday,86,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,8,8,2010,2010,27,27,Low
C28343,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Low
C28344,CITY4,1,0,0,Friday,465,WelcomeEmail,yes,NotApplicable,52,18,34,5,47,9,9,2013,2013,30,30,Low
C28346,CITY4,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,14,1,13,1,13,10,10,2017,2017,31,31,Low
C28347,CITY2,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,17,17,Low
C28355,CITY2,1,0,0,Thursday,248,WelcomeEmail,yes,NotApplicable,39,17,22,1,38,10,10,2017,2017,9,9,Low
C28369,CITY2,0,0,0,Thursday,76,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,21,21,Low
C28378,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,12,12,Low
C28379,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,31,31,Low
C28388,CITY2,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,2,2,Low
C28390,CITY3,1,0,0,Thursday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,13,13,Low
C28391,CITY4,1,0,0,Wednesday,112,WelcomeEmail,yes,NotApplicable,45,5,40,1,44,7,7,2013,2013,23,23,Low
C28392,CITY2,0,0,0,Wednesday,501,WelcomeEmail,yes,NotApplicable,46,2,44,0,46,8,8,2010,2010,28,28,Low
C28398,CITY3,1,0,0,Monday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,3,3,Medium
C28400,CITY4,1,1,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,10,10,Low
C28402,CITY3,1,0,0,Friday,89,WelcomeEmail,yes,NotApplicable,35,5,30,5,30,10,10,2017,2017,13,13,Medium
C28403,CITY3,1,0,0,Monday,721,WelcomeEmail,yes,NotApplicable,40,39,1,4,36,8,8,2012,2012,28,28,Medium
C28406,CITY1,1,0,0,Wednesday,482,WelcomeEmail,yes,NotApplicable,35,12,23,8,27,10,10,2013,2013,26,26,Medium
C28410,CITY4,1,0,0,Tuesday,219,WelcomeEmail,yes,NotApplicable,48,9,39,3,45,9,9,2013,2013,30,30,Low
C28436,CITY2,1,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,4,4,Low
C28444,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,39,4,35,1,38,9,9,2013,2013,16,16,Low
C28445,CITY4,0,0,0,Thursday,158,WelcomeEmail,yes,NotApplicable,44,1,43,1,43,5,5,2011,2011,13,13,Low
C28448,CITY2,0,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2011,2011,15,15,Low
C28454,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,17,17,Low
C28457,CITY4,0,0,0,Wednesday,32,WelcomeEmail,yes,NotApplicable,6,4,2,2,4,2,2,2013,2013,24,24,Low
C28459,CITY2,0,0,0,Monday,162,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,11,11,2011,2011,20,20,Low
C28462,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,9,9,Low
C28469,CITY1,1,0,0,Friday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,3,3,Medium
C28471,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,21,21,Low
C28472,CITY2,0,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2009,2009,23,23,Low
C28475,CITY4,1,0,0,Monday,119,WelcomeEmail,yes,NotApplicable,36,2,34,2,34,9,9,2013,2013,15,15,Low
C28482,CITY3,1,0,0,Wednesday,545,WelcomeEmail,yes,NotApplicable,44,33,11,15,29,5,5,2017,2017,21,21,Medium
C28485,CITY2,0,0,0,Friday,68,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2012,2012,23,23,Low
C28487,CITY3,0,0,0,Wednesday,52,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,3,3,2013,2013,2,2,Medium
C28490,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,28,28,Low
C28493,CITY2,1,1,0,Wednesday,66,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,16,16,Low
C28498,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,3,3,Low
C28500,CITY4,1,0,0,Thursday,100,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2011,2011,7,7,Low
C28505,CITY4,1,1,0,Friday,342,WelcomeEmail,yes,NotApplicable,46,7,39,4,42,10,10,2017,2017,8,8,Low
C28520,CITY3,1,0,0,Friday,92,WelcomeEmail,yes,NotApplicable,34,11,23,4,30,10,10,2013,2013,30,30,Medium
C28529,CITY4,0,0,0,Tuesday,2316,WelcomeEmail,yes,NotApplicable,49,18,31,10,39,4,4,2012,2012,14,14,Low
C28535,CITY4,0,0,0,Friday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,13,13,Low
C28540,CITY4,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,2,2,Low
C28560,CITY4,1,0,0,Monday,1277,WelcomeEmail,yes,NotApplicable,43,29,14,4,39,10,10,2010,2010,27,27,Low
C28561,CITY2,1,1,0,Thursday,60,WelcomeEmail,yes,NotApplicable,36,0,36,0,36,10,10,2017,2017,2,2,Low
C28562,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,42,2,40,1,41,9,9,2013,2013,13,13,Low
C28569,CITY2,0,0,0,Thursday,37,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2010,2010,20,20,Low
C28580,CITY2,0,0,0,Tuesday,512,WelcomeEmail,yes,NotApplicable,2,0,2,0,2,10,10,2011,2011,20,20,Low
C28585,CITY4,1,0,0,Wednesday,418,WelcomeEmail,yes,NotApplicable,48,4,44,3,45,3,3,2012,2012,27,27,Low
C28594,CITY2,0,0,0,Wednesday,225,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2010,2010,10,10,Low
C28607,CITY2,0,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2009,2009,2,2,Low
C28610,CITY1,1,0,0,Thursday,59,WelcomeEmail,yes,NotApplicable,32,6,26,3,29,11,11,2013,2013,13,13,Medium
C28614,CITY1,1,0,0,Saturday,89,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,6,6,2017,2017,14,14,Medium
C28619,CITY2,0,0,0,Monday,2256,WelcomeEmail,yes,NotApplicable,32,24,8,2,30,1,1,2015,2015,29,29,Low
C28620,CITY3,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,20,20,Low
C28624,CITY2,0,0,0,Wednesday,239,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2014,2014,7,7,Low
C28625,CITY2,0,0,0,Friday,155,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2016,2016,5,5,Low
C28629,CITY2,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2018,2018,15,15,Low
C28633,CITY1,0,0,0,Tuesday,91,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,8,8,2012,2012,28,28,Medium
C28643,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,13,13,Low
C28644,CITY2,0,0,0,Monday,59,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2011,2011,16,16,Low
C28652,CITY4,1,0,0,Tuesday,33,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Low
C28657,CITY3,1,0,1,Monday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,9,9,Medium
C28666,CITY4,1,0,0,Wednesday,210,WelcomeEmail,yes,NotApplicable,32,27,5,2,30,8,8,2013,2013,16,16,Low
C28670,CITY4,0,0,0,Wednesday,240,WelcomeEmail,yes,NotApplicable,41,21,20,0,41,8,8,2011,2011,9,9,Low
C28675,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,40,9,31,0,40,9,9,2017,2017,19,19,Low
C28676,CITY3,1,0,0,Tuesday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,30,30,Medium
C28679,CITY3,1,0,0,Monday,194,WelcomeEmail,yes,NotApplicable,43,4,39,1,42,9,9,2013,2013,5,5,Medium
C28681,CITY4,0,0,0,Monday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,3,3,Low
C28690,CITY2,1,0,0,Thursday,58,WelcomeEmail,yes,NotApplicable,27,16,11,1,26,10,10,2013,2013,23,23,Low
C28694,CITY2,0,0,0,Friday,2256,WelcomeEmail,yes,NotApplicable,48,8,40,1,47,9,9,2013,2013,12,12,Low
C28695,CITY1,1,0,0,Thursday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,12,12,Medium
C28696,CITY2,0,0,0,Tuesday,436,WelcomeEmail,yes,NotApplicable,40,15,25,4,36,5,5,2012,2012,21,21,Low
C28705,CITY3,1,0,0,Tuesday,52,WelcomeEmail,yes,NotApplicable,40,3,37,1,39,9,9,2017,2017,26,26,Medium
C28708,CITY2,1,0,0,Monday,7351,WelcomeEmail,yes,NotApplicable,56,3,53,0,56,8,8,2012,2012,20,20,Low
C28731,CITY3,1,0,1,Tuesday,214,WelcomeEmail,yes,NotApplicable,41,16,25,8,33,9,9,2013,2013,2,2,Medium
C28744,CITY4,0,0,0,Thursday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,16,16,Low
C28749,CITY3,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,12,12,Medium
C28758,CITY1,1,0,0,Thursday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,8,8,Medium
C28769,CITY4,1,0,0,Monday,80,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,11,11,Low
C28770,CITY4,0,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2012,2012,16,16,Low
C28771,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,46,0,46,0,46,9,9,2013,2013,6,6,Low
C28791,CITY4,1,0,0,Wednesday,120,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,3,3,2017,2017,18,18,Low
C28797,CITY4,1,1,0,Friday,58,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Low
C28798,CITY2,0,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,32,17,15,2,30,8,8,2011,2011,25,25,Low
C28803,CITY4,1,0,0,Monday,358,WelcomeEmail,yes,NotApplicable,42,24,18,1,41,8,8,2013,2013,19,19,Low
C28814,CITY4,0,0,0,Thursday,54,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2012,2012,30,30,Low
C28825,CITY2,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,24,24,Low
C28828,CITY4,1,0,0,Friday,57,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,14,14,Low
C28829,CITY4,0,0,0,Thursday,359,WelcomeEmail,yes,NotApplicable,45,2,43,0,45,5,5,2011,2011,13,13,Low
C28834,CITY3,0,0,0,Tuesday,34,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,9,9,2012,2012,15,15,Medium
C28842,CITY4,1,0,0,Monday,61,WelcomeEmail,yes,NotApplicable,37,1,36,1,36,8,8,2013,2013,30,30,Low
C28845,CITY2,0,0,0,Monday,195,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2009,2009,14,14,Low
C28847,CITY4,1,0,0,Thursday,66,WelcomeEmail,yes,NotApplicable,39,2,37,1,38,11,11,2013,2013,5,5,Low
C28848,CITY2,1,0,0,Friday,39,WelcomeEmail,yes,NotApplicable,35,3,32,1,34,10,10,2013,2013,18,18,Low
C28852,CITY4,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,16,16,Low
C28857,CITY1,1,0,0,Thursday,81,WelcomeEmail,yes,NotApplicable,46,0,46,0,46,6,6,2013,2013,3,3,Medium
C28860,CITY3,0,1,0,Wednesday,193,WelcomeEmail,yes,NotApplicable,47,13,34,4,43,11,11,2012,2012,3,3,Low
C28865,CITY4,1,1,0,Tuesday,5621,WelcomeEmail,yes,NotApplicable,59,58,1,10,49,1,1,2012,2012,23,23,Low
C28880,CITY3,1,0,0,Friday,55,WelcomeEmail,yes,NotApplicable,26,15,11,2,24,9,9,2013,2013,15,15,Medium
C28883,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,12,12,Low
C28898,CITY2,0,0,0,Thursday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2009,2009,4,4,Low
C28901,CITY2,1,1,0,Monday,13996,WelcomeEmail,yes,NotApplicable,52,42,10,14,38,1,1,2010,2010,30,30,Low
C28916,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,8,8,Low
C28919,CITY3,1,0,0,Tuesday,106,WelcomeEmail,yes,NotApplicable,38,3,35,3,35,9,9,2013,2013,14,14,Medium
C28923,CITY3,0,0,0,Saturday,51,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,9,9,2012,2012,9,9,Medium
C28927,CITY3,1,1,0,Tuesday,40,WelcomeEmail,yes,NotApplicable,38,3,35,1,37,9,9,2017,2017,17,17,Low
C28933,CITY2,0,0,0,Monday,11957,WelcomeEmail,yes,NotApplicable,41,12,29,1,40,8,8,2010,2010,25,25,Low
C28945,CITY4,0,0,0,Thursday,170,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,4,4,2013,2013,27,27,Low
C28950,CITY3,1,0,0,Wednesday,44,WelcomeEmail,yes,NotApplicable,2,0,2,0,2,9,9,2013,2013,9,9,Medium
C28951,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2018,2018,17,17,Medium
C28964,CITY3,1,1,1,Wednesday,228,WelcomeEmail,yes,NotApplicable,25,2,23,1,24,12,12,2013,2013,17,17,Low
C28970,CITY2,0,0,0,Wednesday,28,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2014,2014,2,2,Low
C28983,CITY4,0,0,0,Wednesday,545,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2013,2013,22,22,Low
C28984,CITY2,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,22,22,Low
C28989,CITY4,0,0,0,Friday,8,WelcomeEmail,yes,NotApplicable,38,11,27,1,37,9,9,2011,2011,1,1,Low
C28994,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,31,0,31,0,31,10,10,2013,2013,30,30,Low
C28996,CITY3,0,0,0,Saturday,81,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,4,4,2013,2013,21,21,Medium
C28997,CITY4,1,0,0,Tuesday,369,WelcomeEmail,yes,NotApplicable,10,6,4,2,8,1,1,2014,2014,5,5,Low
C28998,CITY3,0,0,0,Tuesday,1214,WelcomeEmail,yes,NotApplicable,54,2,52,1,53,11,11,2012,2012,10,10,Medium
C29006,CITY3,1,0,0,Tuesday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,13,13,Medium
C29007,CITY3,1,1,0,Monday,535,WelcomeEmail,yes,NotApplicable,61,13,48,4,57,9,9,2013,2013,20,20,Low
C29009,CITY3,1,0,0,Tuesday,63,WelcomeEmail,yes,NotApplicable,43,14,29,4,39,10,10,2013,2013,15,15,Medium
C29015,CITY3,1,0,0,Wednesday,543,WelcomeEmail,yes,NotApplicable,39,9,30,4,35,9,9,2013,2013,15,15,Medium
C29017,CITY2,0,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2009,2009,18,18,Low
C29023,CITY3,1,0,0,Tuesday,23,WelcomeEmail,yes,NotApplicable,18,11,7,1,17,8,8,2017,2017,20,20,Medium
C29024,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,18,18,Low
C29025,CITY2,1,0,0,Tuesday,55,WelcomeEmail,yes,NotApplicable,30,10,20,2,28,11,11,2013,2013,22,22,Low
C29027,CITY2,0,0,0,Thursday,60,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,23,23,Low
C29034,CITY4,1,0,0,Friday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,17,17,Low
C29043,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,30,1,29,0,30,11,11,2013,2013,7,7,Low
C29051,CITY3,1,0,0,Saturday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,7,7,Medium
C29056,CITY2,1,0,0,Wednesday,84,WelcomeEmail,yes,NotApplicable,39,13,26,2,37,1,1,2011,2011,27,27,Low
C29061,CITY3,0,0,0,Wednesday,78,WelcomeEmail,yes,NotApplicable,44,3,41,0,44,2,2,2013,2013,23,23,Medium
C29071,CITY4,1,0,0,Monday,48,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,6,6,Low
C29073,CITY2,1,0,0,Monday,85,WelcomeEmail,yes,NotApplicable,39,2,37,1,38,8,8,2013,2013,14,14,Low
C29081,CITY4,0,0,0,Tuesday,184,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2015,2015,14,14,Low
C29091,CITY2,0,0,0,Thursday,211,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,11,11,2009,2009,3,3,Low
C29092,CITY4,0,0,0,Wednesday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,13,13,Low
C29098,CITY3,1,0,0,Saturday,109,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Medium
C29099,CITY4,0,0,0,Wednesday,17,WelcomeEmail,yes,NotApplicable,44,4,40,0,44,7,7,2011,2011,11,11,Low
C29107,CITY2,1,0,0,Monday,29,WelcomeEmail,yes,NotApplicable,38,10,28,0,38,6,6,2013,2013,27,27,Low
C29118,CITY3,1,0,0,Monday,241,WelcomeEmail,yes,NotApplicable,47,5,42,0,47,6,6,2013,2013,20,20,Medium
C29119,CITY2,1,0,0,Wednesday,84,WelcomeEmail,yes,NotApplicable,26,24,2,1,25,9,9,2013,2013,16,16,Low
C29121,CITY4,0,0,0,Wednesday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,13,13,Low
C29122,CITY2,0,0,0,Thursday,179,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,18,18,Low
C29137,CITY4,1,0,0,Wednesday,194,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2013,2013,30,30,Low
C29140,CITY3,1,0,0,Tuesday,39,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,22,22,Medium
C29145,CITY2,0,0,0,Friday,27,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2009,2009,11,11,Low
C29146,CITY3,1,0,0,Saturday,91,WelcomeEmail,yes,NotApplicable,45,1,44,1,44,6,6,2013,2013,9,9,Medium
C29149,CITY3,1,0,0,Tuesday,66,WelcomeEmail,yes,NotApplicable,47,4,43,1,46,7,7,2017,2017,2,2,Medium
C29153,CITY3,1,0,0,Wednesday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,8,8,Medium
C29155,CITY2,1,0,0,Monday,133,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2012,2012,4,4,Low
C29158,CITY3,1,0,0,Tuesday,30,WelcomeEmail,yes,NotApplicable,39,3,36,1,38,10,10,2013,2013,2,2,Medium
C29166,CITY4,1,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,8,8,Low
C29169,CITY4,0,0,0,Friday,125,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2011,2011,9,9,Low
C29173,CITY3,0,0,0,Saturday,824,WelcomeEmail,yes,NotApplicable,51,6,45,3,48,2,2,2013,2013,7,7,Medium
